|0|code
460|[,, but, it, did, n't, do, no, good, ., So, when, he, sees, me, getting, the, canoe, ready, ,, he, says, :, ``, Well, ,, then, ,, if, you, re, bound, to, go, ,, I, 'll, tell, you, the, way, to, do, when, you, get, to, the, village, ., Shut, the, door, and, blindfold, the, doctor, tight, and, fast, ,, and, make, him, swear, to, be, silent, as, the, grave, ,, and, put, a, purse, full, of, gold, in, his, hand, ,, and, then, take, and, lead, him, all, around, the, back, alleys, and, everywheres, in, the, dark, ,, and, ...]|1
461|[he, could, see, it, ., And, then, when, I, went, up, to, bed, she, come, up, with, me, and, fetched, her, candle, ,, and, tucked, me, in, ,, and, mothered, me, so, good, I, felt, mean, ,, and, like, I, could, n't, look, her, in, the, face, ;, and, she, set, down, on, the, bed, and, talked, with, me, a, long, time, ,, and, said, what, a, splendid, boy, Sid, was, ,, and, did, n't, seem, to, want, to, ever, stop, talking, about, him, ;, and, kept, asking, me, every, now, and, then, if, I, reckoned, he, could, a, got, ...]|1
462|[bed, ,, with, his, eye, hot, ,, and, his, nostrils, opening, and, shutting, like, gills, ,, and, sings, out, to, me, :, ``, They, hai, n't, no, RIGHT, to, shut, him, up, !, SHOVE, !, --, and, do, n't, you, lose, a, minute, ., Turn, him, loose, !, he, ai, n't, no, slave, ;, he, 's, as, free, as, any, cretur, that, walks, this, earth, !, '', ``, What, DOES, the, child, mean, ?, '', ``, I, mean, every, word, I, SAY, ,, Aunt, Sally, ,, and, if, somebody, do, n't, go, ,, I, 'LL, go, ., I, 've, knowed, ...]|1
463|[me, ., Well, ,, a, man, like, that, is, a, man, that, is, full, of, fight, --, that, goes, without, saying, ., With, a, couple, of, thousand, rough, men, under, one, ,, one, has, plenty, of, that, sort, of, amusement, ., I, had, ,, anyway, ., At, last, I, met, my, match, ,, and, I, got, my, dose, ., It, was, during, a, misunderstanding, conducted, with, crowbars, with, a, fellow, we, used, to, call, Hercules, ., He, laid, me, out, with, a, crusher, alongside, the, head, that, made, everything, crack, ,, and, seemed, to, spring, every, joint, in, my, skull, ...]|1
464|[,, and, that, in, the, due, course, of, custom, I, would, be, flung, into, a, dungeon, and, left, there, on, scant, commons, until, my, friends, ransomed, me, --, unless, I, chanced, to, rot, ,, first, ., I, saw, that, the, last, chance, had, the, best, show, ,, but, I, did, n't, waste, any, bother, about, that, ;, time, was, too, precious, ., The, page, said, ,, further, ,, that, dinner, was, about, ended, in, the, great, hall, by, this, time, ,, and, that, as, soon, as, the, sociability, and, the, heavy, drinking, should, begin, ,, Sir, Kay, would, have, me, ...]|1
465|[with, last, ,, Sir, Pellinore, ,, but, he, is, out, ,, he, is, not, there, ;, he, hath, ado, with, a, knight, of, yours, ,, that, hight, Egglame, ,, and, they, have, fought, together, ,, but, at, the, last, Egglame, fled, ,, and, else, he, had, been, dead, ,, and, he, hath, chased, him, even, to, Carlion, ,, and, we, shall, meet, with, him, anon, in, the, highway, ., That, is, well, said, ,, said, Arthur, ,, now, have, I, a, sword, ,, now, will, I, wage, battle, with, him, ,, and, be, avenged, on, him, ., Sir, ,, ye, ...]|1
466|[so, unnerved, ,, so, demoralized, ., But, he, promised, everything, ;, and, on, my, side, he, made, me, promise, over, and, over, again, that, I, would, remain, his, friend, ,, and, never, turn, against, him, or, cast, any, enchantments, upon, him, ., Then, he, worked, his, way, out, ,, staying, himself, with, his, hand, along, the, wall, ,, like, a, sick, person, ., Presently, this, thought, occurred, to, me, :, how, heedless, I, have, been, !, When, the, boy, gets, calm, ,, he, will, wonder, why, a, great, magician, like, me, should, have, begged, a, boy, like, him, to, help, ...]|1
467|[blot, out, the, sun, for, good, ,, or, restore, it, ,, shall, rest, with, you, ., These, are, the, terms, ,, to, wit, :, You, shall, remain, king, over, all, your, dominions, ,, and, receive, all, the, glories, and, honors, that, belong, to, the, kingship, ;, but, you, shall, appoint, me, your, perpetual, minister, and, executive, ,, and, give, me, for, my, services, one, per, cent, of, such, actual, increase, of, revenue, over, and, above, its, present, amount, as, I, may, succeed, in, creating, for, the, state, ., If, I, ca, n't, live, on, that, ,, I, sha'n't, ask, anybody, ...]|1
468|[,, along, with, a, vast, volcanic, fountain, of, fire, that, turned, night, to, noonday, ,, and, showed, a, thousand, acres, of, human, beings, groveling, on, the, ground, in, a, general, collapse, of, consternation, ., Well, ,, it, rained, mortar, and, masonry, the, rest, of, the, week, ., This, was, the, report, ;, but, probably, the, facts, would, have, modified, it, ., It, was, an, effective, miracle, ., The, great, bothersome, temporary, population, vanished, ., There, were, a, good, many, thousand, tracks, in, the, mud, the, next, morning, ,, but, they, were, all, outward, bound, ., If, I, had, advertised, another, ...]|1
469|[of, servants, ., It, was, a, most, gaudy, and, gorgeous, crowd, ,, as, to, costumery, ,, and, very, characteristic, of, the, country, and, the, time, ,, in, the, way, of, high, animal, spirits, ,, innocent, indecencies, of, language, ,, and, happy-hearted, indifference, to, morals, ., It, was, fight, or, look, on, ,, all, day, and, every, day, ;, and, sing, ,, gamble, ,, dance, ,, carouse, half, the, night, every, night, ., They, had, a, most, noble, good, time, ., You, never, saw, such, people, ., Those, banks, of, beautiful, ladies, ,, shining, in, their, barbaric, splendors, ,, would, see, ...]|1
470|[sky, and, giving, no, sign, of, the, rising, hell, in, its, bowels, ., My, schools, and, churches, were, children, four, years, before, ;, they, were, grown-up, now, ;, my, shops, of, that, day, were, vast, factories, now, ;, where, I, had, a, dozen, trained, men, then, ,, I, had, a, thousand, now, ;, where, I, had, one, brilliant, expert, then, ,, I, had, fifty, now, ., I, stood, with, my, hand, on, the, cock, ,, so, to, speak, ,, ready, to, turn, it, on, and, flood, the, midnight, world, with, light, at, any, moment, ., But, I, was, not, going, ...]|1
471|[let, him, see, her, some, day, ?, It, was, but, a, little, thing, to, promise, --, thirteen, hundred, years, or, so, --, and, he, so, eager, ;, so, I, said, Yes, ., But, I, sighed, ;, I, could, n't, help, it, ., And, yet, there, was, no, sense, in, sighing, ,, for, she, was, n't, born, yet, ., But, that, is, the, way, we, are, made, :, we, do, n't, reason, ,, where, we, feel, ;, we, just, feel, ., My, expedition, was, all, the, talk, that, day, and, that, night, ,, and, the, boys, were, very, good, to, me, ...]|1
472|[., If, she, had, had, a, cork, she, would, have, been, a, comfort, ., But, you, ca, n't, cork, that, kind, ;, they, would, die, ., Her, clack, was, going, all, day, ,, and, you, would, think, something, would, surely, happen, to, her, works, ,, by, and, by, ;, but, no, ,, they, never, got, out, of, order, ;, and, she, never, had, to, slack, up, for, words, ., She, could, grind, ,, and, pump, ,, and, churn, ,, and, buzz, by, the, week, ,, and, never, stop, to, oil, up, or, blow, out, ., And, yet, the, result, was, ...]|1
473|[., For, the, nine, hundred, and, ninety-four, to, express, dissatisfaction, with, the, regnant, system, and, propose, to, change, it, ,, would, have, made, the, whole, six, shudder, as, one, man, ,, it, would, have, been, so, disloyal, ,, so, dishonorable, ,, such, putrid, black, treason, ., So, to, speak, ,, I, was, become, a, stockholder, in, a, corporation, where, nine, hundred, and, ninety-four, of, the, members, furnished, all, the, money, and, did, all, the, work, ,, and, the, other, six, elected, themselves, a, permanent, board, of, direction, and, took, all, the, dividends, ., It, seemed, to, me, that, what, the, ...]|1
474|[she, --, '', ``, Never, mind, her, ;, never, mind, her, ;, I, tell, you, I, could, n't, ever, explain, her, so, you, would, understand, ., '', ``, Even, so, be, it, ,, sith, ye, are, so, minded, ., Then, Sir, Gawaine, and, Sir, Uwaine, went, and, saluted, them, ,, and, asked, them, why, they, did, that, despite, to, the, shield, ., Sirs, ,, said, the, damsels, ,, we, shall, tell, you, ., There, is, a, knight, in, this, country, that, owneth, this, white, shield, ,, and, he, is, a, passing, good, man, of, his, hands, ,, but, he, hateth, ...]|1
475|[and, then, she, would, begin, to, crumble, ., It, being, my, conviction, that, any, Established, Church, is, an, established, crime, ,, an, established, slave-pen, ,, I, had, no, scruples, ,, but, was, willing, to, assail, it, in, any, way, or, with, any, weapon, that, promised, to, hurt, it, ., Why, ,, in, my, own, former, day, --, in, remote, centuries, not, yet, stirring, in, the, womb, of, time, --, there, were, old, Englishmen, who, imagined, that, they, had, been, born, in, a, free, country, :, a, ``, free, '', country, with, the, Corporation, Act, and, the, Test, still, in, force, ...]|1
476|[sort, as, any, that, was, sung, that, night, ., By, midnight, everybody, was, fagged, out, ,, and, sore, with, laughing, ;, and, ,, as, a, rule, ,, drunk, :, some, weepingly, ,, some, affectionately, ,, some, hilariously, ,, some, quarrelsomely, ,, some, dead, and, under, the, table, ., Of, the, ladies, ,, the, worst, spectacle, was, a, lovely, young, duchess, ,, whose, wedding-eve, this, was, ;, and, indeed, she, was, a, spectacle, ,, sure, enough, ., Just, as, she, was, she, could, have, sat, in, advance, for, the, portrait, of, the, young, daughter, of, the, Regent, d'Orleans, ,, at, the, ...]|1
477|[the, sort, of, thing, to, keep, people, reconciled, to, an, Established, Church, ., We, _must_, have, a, religion, --, it, goes, without, saying, --, but, my, idea, is, ,, to, have, it, cut, up, into, forty, free, sects, ,, so, that, they, will, police, each, other, ,, as, had, been, the, case, in, the, United, States, in, my, time, ., Concentration, of, power, in, a, political, machine, is, bad, ;, and, and, an, Established, Church, is, only, a, political, machine, ;, it, was, invented, for, that, ;, it, is, nursed, ,, cradled, ,, preserved, for, that, ;, it, is, an, ...]|1
478|[vast, wall, of, native, rock, he, could, peer, out, through, the, arrow-slit, and, see, his, own, home, off, yonder, in, the, valley, ;, and, for, twenty-two, years, he, had, watched, it, ,, with, heartache, and, longing, ,, through, that, crack, ., He, could, see, the, lights, shine, there, at, night, ,, and, in, the, daytime, he, could, see, figures, go, in, and, come, out, --, his, wife, and, children, ,, some, of, them, ,, no, doubt, ,, though, he, could, not, make, out, at, that, distance, ., In, the, course, of, years, he, noted, festivities, there, ,, and, tried, to, ...]|1
479|[stoves, yet, ,, and, so, there, could, be, nothing, serious, about, stove-polish, ., All, that, the, agent, needed, to, do, was, to, deftly, and, by, degrees, prepare, the, public, for, the, great, change, ,, and, have, them, established, in, predilections, toward, neatness, against, the, time, when, the, stove, should, appear, upon, the, stage, ., Sir, Madok, was, very, bitter, ,, and, brake, out, anew, with, cursings, ., He, said, he, had, cursed, his, soul, to, rags, ;, and, yet, he, would, not, get, down, from, his, horse, ,, neither, would, he, take, any, rest, ,, or, listen, to, any, comfort, ...]|1
480|[I, said, :, ``, How, many, are, in, the, family, ,, Sandy, ,, and, where, do, they, keep, themselves, ?, '', ``, Family, ?, '', ``, Yes, ., '', ``, Which, family, ,, good, my, lord, ?, '', ``, Why, ,, this, family, ;, your, own, family, ., '', ``, Sooth, to, say, ,, I, understand, you, not, ., I, have, no, family, ., '', ``, No, family, ?, Why, ,, Sandy, ,, is, n't, this, your, home, ?, '', ``, Now, how, indeed, might, that, be, ?, I, have, no, home, ., '', ``, Well, ,, then, ,, whose, ...]|1
481|[dropped, on, her, knees, and, put, up, her, hands, and, began, to, beg, ,, and, cry, ,, and, implore, ,, in, a, passion, of, terror, ,, but, the, master, gave, no, attention, ., He, snatched, the, child, from, her, ,, and, then, made, the, men-slaves, who, were, chained, before, and, behind, her, throw, her, on, the, ground, and, hold, her, there, and, expose, her, body, ;, and, then, he, laid, on, with, his, lash, like, a, madman, till, her, back, was, flayed, ,, she, shrieking, and, struggling, the, while, piteously, ., One, of, the, men, who, was, holding, her, turned, ...]|1
482|[deck, when, there, is, a, miracle, to, the, fore, --, so, as, to, get, put, in, the, picture, ,, perhaps, ., Angels, are, as, fond, of, that, as, a, fire, company, ;, look, at, the, old, masters, ., The, well-chamber, was, dimly, lighted, by, lamps, ;, the, water, was, drawn, with, a, windlass, and, chain, by, monks, ,, and, poured, into, troughs, which, delivered, it, into, stone, reservoirs, outside, in, the, chapel, --, when, there, was, water, to, draw, ,, I, mean, --, and, none, but, monks, could, enter, the, well-chamber, ., I, entered, it, ,, for, I, had, temporary, ...]|1
483|[and, without, that, secret, none, can, break, it, ., The, water, will, flow, no, more, forever, ,, good, Father, ., I, have, done, what, man, could, ., Suffer, me, to, go, ., '', Of, course, this, threw, the, abbot, into, a, good, deal, of, a, consternation, ., He, turned, to, me, with, the, signs, of, it, in, his, face, ,, and, said, :, ``, Ye, have, heard, him, ., Is, it, true, ?, '', ``, Part, of, it, is, ., '', ``, Not, all, ,, then, ,, not, all, !, What, part, is, true, ?, '', ``, That, that, spirit, ...]|1
484|[--, I, do, n't, mean, that, you, could, see, him, blench, ,, for, of, course, you, could, n't, see, it, without, you, scraped, him, ,, and, I, did, n't, care, enough, about, it, to, scrape, him, ,, but, I, knew, the, blench, was, there, ,, just, the, same, ,, and, within, a, book-cover, 's, thickness, of, the, surface, ,, too, --, blenched, ,, and, trembled, ., He, said, :, ``, Ah, ,, son, ,, ask, aught, else, thou, wilt, ,, and, it, is, thine, ,, and, freely, granted, out, of, a, grateful, heart, --, but, this, ,, oh, ,, this, ...]|1
485|[., I, thought, you, said, 'anybody, ,, ', and, so, I, supposed, 'anybody, ', included, --, well, ,, anybody, ;, that, is, ,, everybody, ., '', ``, It, doth, --, anybody, that, is, of, lofty, birth, ;, and, the, better, if, he, be, royal, ., '', ``, That, ,, it, meseemeth, ,, might, well, be, ,, '', said, the, abbot, ,, who, saw, his, opportunity, to, smooth, things, and, avert, disaster, ,, ``, for, it, were, not, likely, that, so, wonderful, a, gift, as, this, would, be, conferred, for, the, revelation, of, the, concerns, of, lesser, beings, than, such, as, ...]|1
486|[., I, begged, that, my, candidate, might, be, examined, ., The, king, was, willing, ,, but, the, Board, ,, who, were, all, well-born, folk, ,, implored, the, king, to, spare, them, the, indignity, of, examining, the, weaver, 's, son, ., I, knew, they, did, n't, know, enough, to, examine, him, anyway, ,, so, I, joined, my, prayers, to, theirs, and, the, king, turned, the, duty, over, to, my, professors, ., I, had, had, a, blackboard, prepared, ,, and, it, was, put, up, now, ,, and, the, circus, began, ., It, was, beautiful, to, hear, the, lad, lay, out, the, science, ...]|1
487|[., I, was, sorry, I, had, spoken, ,, especially, when, he, said, mournfully, :, ``, Thou, forgettest, that, Launcelot, is, here, ;, and, where, Launcelot, is, ,, she, noteth, not, the, going, forth, of, the, king, ,, nor, what, day, he, returneth, ., '', Of, course, ,, I, changed, the, Subject, ., Yes, ,, Guenever, was, beautiful, ,, it, is, true, ,, but, take, her, all, around, she, was, pretty, slack, ., I, never, meddled, in, these, matters, ,, they, were, n't, my, affair, ,, but, I, did, hate, to, see, the, way, things, were, going, on, ,, and, I, ...]|1
